,WAVE_2
7553,6.0
7554,6.0
7555,6.666666666666667
7556,7.0
7557,7.333333333333333
7558,6.333333333333333
7559,6.666666666666667
7560,6.333333333333333
7561,6.333333333333333
7562,7.0
7563,6.666666666666667
7564,6.666666666666667
7565,7.0
7566,7.333333333333333
7567,7.666666666666667
7568,7.0
7569,7.666666666666667
7570,7.333333333333333
7571,7.0
7572,7.333333333333333
7573,7.333333333333333
7574,7.0
7575,6.666666666666667
7576,7.666666666666667
7577,6.666666666666667
7578,7.0
7579,7.0
7580,7.333333333333333
7581,7.333333333333333
7582,7.0
7583,7.666666666666667
7584,7.0
7585,7.0
7586,6.666666666666667
7587,7.333333333333333
7588,7.333333333333333
7589,7.666666666666667
7590,6.0
7591,6.333333333333333
7592,7.0
7593,7.333333333333333
7594,7.0
7595,6.0
7596,6.666666666666667
7597,7.666666666666667
7598,7.0
7599,5.666666666666667
7600,7.0
7601,7.666666666666667
7602,7.0
7603,7.666666666666667
7604,7.666666666666667
7605,7.0
7606,5.333333333333333
7607,6.333333333333333
7608,7.333333333333333
7609,7.333333333333333
7610,7.333333333333333
7611,7.333333333333333
7612,7.666666666666667
7613,7.0
7614,7.666666666666667
7615,7.333333333333333
7616,7.666666666666667
7617,7.0
7618,6.0
7619,7.666666666666667
7620,7.666666666666667
7621,7.0
7622,6.333333333333333
7623,6.666666666666667
7624,6.666666666666667
7625,6.666666666666667
7626,7.0
7627,6.0
7628,7.0
7629,6.666666666666667
7630,5.333333333333333
7631,7.333333333333333
7632,5.666666666666667
7633,6.0
7634,7.0
7635,7.333333333333333
7636,6.333333333333333
7637,7.0
7638,7.333333333333333
7639,6.666666666666667
7640,7.666666666666667
7641,7.0
7642,5.333333333333333
7643,7.666666666666667
7644,8.0
7645,8.333333333333334
7646,8.0
7647,8.333333333333334
7648,7.0
7649,8.333333333333334
7650,8.0
7651,8.333333333333334
7652,6.333333333333333
7653,8.0
7654,8.0
7655,6.333333333333333
7656,8.666666666666666
7657,6.666666666666667
7658,7.333333333333333
7659,8.0
7660,6.666666666666667
7661,7.666666666666667
7662,6.0
7663,9.666666666666666
7664,9.666666666666666
7665,9.333333333333334
7666,7.333333333333333
7667,8.333333333333334
7668,8.0
7669,7.0
7670,7.0
7671,7.0
7672,8.0
7673,9.333333333333334
7674,8.666666666666666
7675,8.666666666666666
7676,10.0
7677,7.0
7678,9.333333333333334
7679,8.333333333333334
7680,8.666666666666666
7681,7.0
7682,8.333333333333334
7683,8.0
7684,6.666666666666667
7685,7.666666666666667
7686,7.333333333333333
7687,9.0
7688,8.666666666666666
7689,8.333333333333334
7690,8.0
7691,9.0
7692,7.666666666666667
7693,8.666666666666666
7694,8.333333333333334
7695,7.666666666666667
7696,6.666666666666667
7697,7.666666666666667
7698,8.666666666666666
7699,6.0
7700,9.666666666666666
7701,7.666666666666667
7702,8.666666666666666
7703,7.333333333333333
7704,9.333333333333334
7705,8.666666666666666
7706,8.666666666666666
7707,9.333333333333334
7708,8.333333333333334
7709,8.666666666666666
7710,8.666666666666666
7711,9.0
7712,5.666666666666667
7713,6.333333333333333
7714,9.0
7715,8.333333333333334
7716,9.333333333333334
7717,8.666666666666666
7718,7.666666666666667
7719,8.666666666666666
7720,8.0
7721,9.333333333333334
7722,10.333333333333334
7723,8.0
7724,7.333333333333333
7725,9.666666666666666
7726,7.666666666666667
7727,10.0
7728,7.333333333333333
7729,7.0
7730,8.0
7731,8.333333333333334
7732,7.666666666666667
7733,7.0
7734,8.666666666666666
7735,7.333333333333333
7736,8.0
7737,8.333333333333334
7738,8.333333333333334
7739,7.666666666666667
7740,8.333333333333334
7741,8.0
7742,8.0
7743,8.333333333333334
7744,11.666666666666666
7745,9.0
7746,9.0
7747,7.333333333333333
7748,9.666666666666666
7749,10.0
7750,7.333333333333333
7751,9.666666666666666
7752,8.0
7753,8.333333333333334
7754,8.666666666666666
7755,9.0
7756,8.0
7757,8.666666666666666
7758,9.0
7759,8.0
7760,7.666666666666667
7761,9.333333333333334
7762,5.666666666666667
7763,10.333333333333334
7764,8.333333333333334
7765,9.666666666666666
7766,7.666666666666667
7767,7.666666666666667
7768,8.0
7769,7.666666666666667
7770,6.0
7771,9.0
7772,8.0
7773,8.333333333333334
7774,6.666666666666667
7775,8.333333333333334
7776,8.333333333333334
7777,9.333333333333334
7778,7.333333333333333
7779,7.0
7780,6.666666666666667
7781,7.666666666666667
7782,8.333333333333334
7783,8.333333333333334
7784,8.0
7785,7.0
7786,9.0
7787,8.666666666666666
7788,6.666666666666667
7789,8.0
7790,7.666666666666667
7791,7.666666666666667
7792,8.333333333333334
7793,6.0
7794,7.0
7795,7.333333333333333
7796,7.333333333333333
7797,7.0
7798,8.666666666666666
7799,7.0
7800,9.333333333333334
7801,11.0
7802,6.0
7803,7.333333333333333
7804,8.333333333333334
7805,7.333333333333333
7806,7.666666666666667
7807,8.333333333333334
7808,8.666666666666666
7809,6.0
7810,7.333333333333333
7811,8.0
7812,6.333333333333333
7813,7.333333333333333
7814,8.666666666666666
7815,7.333333333333333
7816,6.666666666666667
7817,8.333333333333334
7818,6.666666666666667
7819,10.0
7820,8.0
7821,7.333333333333333
7822,7.666666666666667
7823,6.666666666666667
7824,8.333333333333334
7825,6.666666666666667
7826,7.666666666666667
7827,8.333333333333334
7828,7.0
7829,6.0
7830,9.333333333333334
7831,7.666666666666667
7832,8.666666666666666
7833,6.666666666666667
7834,8.333333333333334
7835,6.333333333333333
7836,7.0
7837,6.0
7838,9.333333333333334
7839,10.666666666666666
7840,8.0
7841,8.666666666666666
7842,9.0
7843,9.0
7844,9.333333333333334
7845,8.333333333333334
7846,8.666666666666666
7847,8.0
7848,8.666666666666666
7849,8.0
7850,8.0
7851,6.0
7852,6.666666666666667
7853,8.0
7854,9.333333333333334
7855,7.666666666666667
7856,8.0
7857,9.0
7858,8.333333333333334
7859,6.333333333333333
7860,6.333333333333333
7861,8.0
7862,8.0
7863,7.666666666666667
7864,8.333333333333334
7865,7.666666666666667
7866,8.333333333333334
7867,9.0
7868,10.333333333333334
7869,9.666666666666666
7870,8.0
7871,7.0
7872,8.0
7873,8.666666666666666
7874,8.333333333333334
7875,6.333333333333333
7876,6.666666666666667
7877,6.666666666666667
7878,8.666666666666666
7879,9.333333333333334
7880,9.0
7881,8.333333333333334
7882,9.666666666666666
7883,9.666666666666666
7884,7.666666666666667
7885,8.666666666666666
7886,6.333333333333333
7887,7.0
7888,7.333333333333333
7889,8.333333333333334
7890,6.333333333333333
7891,8.333333333333334
7892,8.666666666666666
7893,9.666666666666666
7894,8.333333333333334
7895,10.333333333333334
7896,9.333333333333334
7897,9.0
7898,6.0
7899,8.0
7900,7.0
7901,6.666666666666667
7902,13.666666666666666
7903,10.666666666666666
7904,6.333333333333333
7905,8.666666666666666
7906,7.333333333333333
7907,7.0
7908,13.333333333333334
7909,9.666666666666666
7910,7.666666666666667
7911,10.333333333333334
7912,9.666666666666666
7913,7.666666666666667
7914,6.0
7915,9.333333333333334
7916,11.333333333333334
7917,5.666666666666667
7918,9.0
7919,10.666666666666666
7920,6.666666666666667
7921,7.333333333333333
7922,9.333333333333334
7923,6.666666666666667
7924,6.333333333333333
7925,11.333333333333334
7926,6.333333333333333
7927,12.333333333333334
7928,7.666666666666667
7929,9.0
7930,7.333333333333333
7931,7.333333333333333
7932,8.0
7933,9.666666666666666
7934,8.0
7935,8.0
7936,6.333333333333333
7937,7.666666666666667
7938,9.333333333333334
7939,5.333333333333333
7940,9.666666666666666
7941,13.0
7942,6.333333333333333
7943,7.333333333333333
7944,10.0
7945,10.0
7946,9.333333333333334
7947,8.0
7948,8.0
7949,10.333333333333334
7950,9.0
7951,9.0
7952,10.0
7953,11.333333333333334
7954,10.0
7955,10.0
7956,10.0
7957,7.666666666666667
7958,8.0
7959,8.0
7960,9.333333333333334
7961,8.333333333333334
7962,6.666666666666667
7963,7.0
7964,6.666666666666667
7965,7.0
7966,7.333333333333333
7967,7.666666666666667
7968,6.666666666666667
7969,7.666666666666667
7970,7.666666666666667
7971,7.333333333333333
7972,7.666666666666667
7973,8.666666666666666
7974,8.333333333333334
7975,7.0
7976,9.0
7977,7.333333333333333
7978,10.666666666666666
7979,9.333333333333334
7980,10.0
7981,8.333333333333334
7982,7.666666666666667
7983,7.333333333333333
7984,10.0
7985,7.666666666666667
7986,6.333333333333333
7987,10.666666666666666
7988,6.666666666666667
7989,9.333333333333334
7990,9.0
7991,7.0
7992,6.333333333333333
7993,7.666666666666667
7994,9.333333333333334
7995,6.333333333333333
7996,6.333333333333333
7997,8.333333333333334
7998,6.666666666666667
7999,9.333333333333334
8000,6.333333333333333
8001,9.333333333333334
8002,9.333333333333334
8003,14.666666666666666
8004,10.333333333333334
8005,9.333333333333334
8006,10.0
8007,12.0
8008,5.666666666666667
8009,10.333333333333334
8010,12.0
8011,8.666666666666666
8012,7.333333333333333
8013,8.666666666666666
8014,9.666666666666666
8015,9.0
8016,7.666666666666667
8017,8.0
8018,7.0
8019,10.333333333333334
8020,8.333333333333334
8021,7.333333333333333
8022,8.0
8023,8.666666666666666
8024,7.333333333333333
8025,9.666666666666666
8026,8.666666666666666
8027,9.0
8028,8.0
8029,7.333333333333333
8030,7.333333333333333
8031,9.0
8032,9.333333333333334
8033,8.666666666666666
8034,9.666666666666666
8035,9.666666666666666
8036,6.0
8037,6.333333333333333
8038,5.666666666666667
8039,6.0
8040,6.0
8041,6.0
8042,5.666666666666667
8043,6.0
8044,6.0
8045,6.333333333333333
8046,6.333333333333333
8047,6.333333333333333
8048,6.333333333333333
8049,6.0
8050,6.333333333333333
8051,7.0
8052,6.333333333333333
8053,6.666666666666667
8054,7.0
8055,6.666666666666667
8056,5.666666666666667
8057,6.333333333333333
8058,6.333333333333333
8059,7.0
8060,6.0
8061,6.666666666666667
8062,7.0
8063,6.666666666666667
8064,6.666666666666667
8065,6.666666666666667
8066,6.0
8067,6.666666666666667
8068,6.333333333333333
8069,6.666666666666667
8070,7.0
8071,6.666666666666667
8072,6.333333333333333
8073,6.666666666666667
8074,6.0
8075,7.0
8076,6.333333333333333
8077,6.333333333333333
8078,6.666666666666667
8079,6.666666666666667
8080,6.666666666666667
8081,6.666666666666667
8082,6.666666666666667
8083,7.0
8084,6.666666666666667
8085,7.333333333333333
8086,6.666666666666667
8087,6.666666666666667
8088,6.666666666666667
8089,6.666666666666667
8090,6.666666666666667
8091,6.666666666666667
8092,7.0
8093,6.666666666666667
8094,6.666666666666667
8095,6.666666666666667
8096,6.666666666666667
8097,7.666666666666667
8098,8.333333333333334
8099,10.0
8100,9.333333333333334
8101,9.666666666666666
8102,10.0
8103,11.0
8104,8.666666666666666
8105,7.666666666666667
8106,7.333333333333333
8107,6.666666666666667
8108,6.0
8109,6.666666666666667
8110,6.666666666666667
8111,6.666666666666667
8112,6.666666666666667
8113,6.666666666666667
8114,6.666666666666667
8115,7.0
8116,7.333333333333333
8117,8.0
8118,7.666666666666667
8119,7.0
8120,6.666666666666667
8121,6.666666666666667
8122,7.333333333333333
8123,6.666666666666667
8124,6.666666666666667
8125,6.666666666666667
8126,7.0
8127,7.0
8128,6.666666666666667
8129,6.666666666666667
8130,6.666666666666667
8131,6.666666666666667
8132,7.0
8133,7.0
8134,6.666666666666667
8135,6.666666666666667
8136,6.666666666666667
8137,6.333333333333333
8138,7.0
8139,6.666666666666667
8140,6.666666666666667
8141,6.666666666666667
8142,6.333333333333333
8143,6.666666666666667
8144,7.0
8145,6.666666666666667
8146,8.0
8147,7.0
8148,6.666666666666667
8149,9.0
8150,11.0
8151,9.666666666666666
8152,10.0
8153,8.0
8154,6.666666666666667
8155,6.666666666666667
8156,7.333333333333333
8157,6.666666666666667
8158,7.0
8159,6.666666666666667
8160,6.666666666666667
8161,8.0
8162,6.666666666666667
8163,6.666666666666667
8164,6.666666666666667
8165,6.666666666666667
8166,6.666666666666667
8167,6.666666666666667
8168,6.666666666666667
8169,6.666666666666667
8170,6.666666666666667
8171,6.666666666666667
8172,6.666666666666667
8173,6.666666666666667
8174,6.666666666666667
8175,6.666666666666667
8176,7.666666666666667
8177,7.666666666666667
8178,7.0
8179,8.666666666666666
8180,6.666666666666667
8181,7.333333333333333
8182,6.666666666666667
8183,8.0
8184,8.0
8185,7.333333333333333
8186,7.0
8187,7.333333333333333
8188,7.0
8189,6.666666666666667
8190,8.0
8191,7.0
8192,8.666666666666666
8193,7.666666666666667
8194,6.666666666666667
8195,6.666666666666667
8196,6.666666666666667
8197,6.666666666666667
8198,7.333333333333333
8199,7.0
8200,7.333333333333333
8201,6.666666666666667
8202,5.666666666666667
8203,7.333333333333333
8204,8.666666666666666
8205,7.0
8206,6.666666666666667
8207,7.0
8208,6.666666666666667
8209,6.666666666666667
8210,6.666666666666667
8211,6.666666666666667
8212,6.666666666666667
8213,7.0
8214,6.666666666666667
8215,7.333333333333333
8216,6.666666666666667
8217,8.0
8218,6.666666666666667
8219,6.666666666666667
8220,8.0
8221,8.0
8222,6.666666666666667
8223,6.333333333333333
8224,6.666666666666667
8225,7.666666666666667
8226,6.666666666666667
8227,6.666666666666667
8228,6.666666666666667
8229,6.666666666666667
8230,6.0
8231,7.333333333333333
8232,6.666666666666667
8233,8.666666666666666
8234,6.666666666666667
8235,8.0
8236,6.666666666666667
8237,8.0
8238,2.6666666666666665
8239,6.0
8240,5.666666666666667
8241,8.333333333333334
8242,8.333333333333334
8243,6.333333333333333
8244,5.333333333333333
8245,6.333333333333333
8246,6.0
8247,7.333333333333333
8248,6.333333333333333
8249,6.333333333333333
8250,6.333333333333333
8251,9.0
8252,7.0
8253,7.666666666666667
8254,6.0
8255,8.333333333333334
8256,5.333333333333333
8257,4.666666666666667
8258,8.333333333333334
8259,6.333333333333333
8260,7.333333333333333
8261,7.666666666666667
8262,13.0
8263,8.333333333333334
8264,6.333333333333333
8265,4.666666666666667
8266,7.0
8267,7.666666666666667
8268,8.666666666666666
8269,8.0
8270,6.333333333333333
8271,4.666666666666667
8272,7.666666666666667
8273,6.333333333333333
8274,6.0
8275,8.0
8276,5.666666666666667
8277,6.666666666666667
8278,7.333333333333333
8279,5.666666666666667
8280,6.333333333333333
8281,6.666666666666667
8282,7.0
8283,5.0
8284,7.333333333333333
8285,7.0
8286,7.666666666666667
8287,7.0
8288,8.666666666666666
8289,6.666666666666667
8290,6.333333333333333
8291,4.666666666666667
8292,7.0
8293,6.333333333333333
8294,5.666666666666667
8295,6.666666666666667
8296,7.333333333333333
8297,7.0
8298,8.0
8299,5.666666666666667
8300,6.333333333333333
8301,6.0
8302,7.666666666666667
8303,6.0
8304,7.333333333333333
8305,6.333333333333333
8306,5.333333333333333
8307,7.0
8308,7.0
8309,6.333333333333333
8310,5.666666666666667
8311,6.333333333333333
8312,5.333333333333333
8313,6.0
8314,8.666666666666666
8315,6.666666666666667
8316,6.333333333333333
8317,8.333333333333334
8318,6.666666666666667
8319,6.333333333333333
8320,5.666666666666667
8321,6.0
8322,5.666666666666667
8323,6.666666666666667
8324,7.666666666666667
8325,6.333333333333333
8326,8.333333333333334
8327,6.666666666666667
8328,7.0
8329,5.666666666666667
8330,6.666666666666667
8331,7.0
8332,6.333333333333333
8333,6.666666666666667
8334,7.666666666666667
8335,8.333333333333334
8336,6.666666666666667
8337,6.333333333333333
8338,6.333333333333333
8339,6.333333333333333
8340,5.666666666666667
8341,6.0
8342,6.666666666666667
8343,7.333333333333333
8344,5.333333333333333
8345,6.666666666666667
8346,6.333333333333333
8347,6.0
8348,6.666666666666667
8349,9.0
8350,6.333333333333333
8351,7.333333333333333
8352,7.0
8353,6.0
8354,6.333333333333333
8355,7.333333333333333
8356,7.333333333333333
8357,7.0
8358,6.0
8359,6.333333333333333
8360,6.0
8361,7.333333333333333
8362,5.666666666666667
8363,6.0
8364,7.333333333333333
8365,6.0
8366,7.666666666666667
8367,6.0
8368,5.666666666666667
8369,5.666666666666667
8370,6.666666666666667
8371,5.666666666666667
8372,6.0
8373,6.333333333333333
8374,4.666666666666667
8375,6.0
8376,7.333333333333333
8377,6.333333333333333
8378,7.0
8379,7.666666666666667
8380,8.333333333333334
8381,6.0
8382,6.333333333333333
8383,6.333333333333333
8384,8.0
8385,6.0
8386,8.333333333333334
8387,6.0
8388,6.0
8389,6.333333333333333
8390,7.666666666666667
8391,6.666666666666667
8392,13.0
8393,5.0
8394,6.0
8395,9.0
8396,7.333333333333333
8397,7.666666666666667
8398,6.666666666666667
8399,9.333333333333334
8400,8.333333333333334
8401,5.666666666666667
8402,5.666666666666667
8403,5.666666666666667
8404,6.0
8405,6.666666666666667
8406,7.333333333333333
8407,7.0
8408,9.666666666666666
8409,7.333333333333333
8410,7.0
8411,8.333333333333334
8412,8.0
8413,6.0
8414,6.333333333333333
8415,7.0
8416,7.0
8417,7.0
8418,6.666666666666667
8419,8.0
8420,6.666666666666667
8421,5.666666666666667
8422,7.0
8423,5.333333333333333
8424,7.333333333333333
8425,7.333333333333333
8426,6.666666666666667
8427,6.666666666666667
8428,6.333333333333333
8429,6.0
8430,6.666666666666667
8431,6.0
8432,6.0
8433,6.0
8434,6.0
8435,6.0
8436,6.0
8437,6.0
8438,6.0
8439,5.666666666666667
8440,6.0
8441,6.0
8442,5.333333333333333
8443,6.0
8444,6.0
8445,6.0
8446,6.666666666666667
8447,6.666666666666667
8448,6.666666666666667
8449,6.666666666666667
8450,6.666666666666667
8451,6.666666666666667
8452,6.666666666666667
8453,6.666666666666667
8454,6.666666666666667
8455,6.333333333333333
8456,6.0
8457,6.666666666666667
8458,6.666666666666667
8459,5.666666666666667
8460,4.666666666666667
8461,5.333333333333333
8462,5.333333333333333
8463,5.333333333333333
8464,5.0
8465,5.333333333333333
8466,5.333333333333333
8467,5.333333333333333
8468,4.666666666666667
8469,5.333333333333333
8470,5.333333333333333
8471,4.666666666666667
8472,5.333333333333333
8473,5.333333333333333
8474,5.0
8475,5.333333333333333
8476,5.666666666666667
8477,5.333333333333333
8478,5.333333333333333
8479,5.333333333333333
8480,5.333333333333333
8481,5.333333333333333
8482,5.333333333333333
8483,5.333333333333333
8484,5.333333333333333
8485,5.333333333333333
8486,5.333333333333333
8487,5.333333333333333
8488,5.333333333333333
8489,5.333333333333333
8490,5.333333333333333
8491,5.333333333333333
8492,5.666666666666667
8493,5.333333333333333
8494,5.333333333333333
8495,5.333333333333333
8496,5.333333333333333
8497,5.333333333333333
8498,5.333333333333333
8499,5.333333333333333
8500,5.333333333333333
8501,5.333333333333333
8502,5.333333333333333
8503,5.333333333333333
8504,5.333333333333333
8505,5.333333333333333
8506,5.333333333333333
8507,5.333333333333333
8508,6.0
8509,5.333333333333333
8510,5.333333333333333
8511,5.333333333333333
8512,5.333333333333333
8513,5.333333333333333
8514,5.333333333333333
8515,5.333333333333333
8516,5.333333333333333
8517,5.333333333333333
8518,5.333333333333333
8519,5.333333333333333
8520,5.333333333333333
8521,6.0
8522,5.333333333333333
8523,5.333333333333333
8524,5.333333333333333
8525,5.333333333333333
8526,5.333333333333333
8527,5.333333333333333
8528,5.333333333333333
8529,5.333333333333333
8530,5.333333333333333
8531,5.333333333333333
8532,5.666666666666667
8533,5.333333333333333
8534,6.0
8535,6.0
8536,6.0
8537,6.0
8538,6.0
8539,6.0
8540,5.333333333333333
8541,5.333333333333333
8542,5.333333333333333
8543,5.333333333333333
8544,5.333333333333333
8545,5.333333333333333
8546,6.0
8547,6.666666666666667
8548,7.333333333333333
8549,6.666666666666667
8550,6.666666666666667
8551,6.666666666666667
8552,6.666666666666667
8553,6.666666666666667
8554,6.666666666666667
8555,6.666666666666667
8556,6.666666666666667
8557,6.0
8558,6.0
8559,6.0
8560,5.333333333333333
8561,6.0
8562,6.0
8563,6.0
8564,5.666666666666667
8565,6.333333333333333
8566,6.0
8567,6.0
8568,6.0
8569,6.0
8570,6.0
8571,6.0
8572,6.0
8573,6.0
8574,6.0
8575,6.0
8576,6.0
8577,6.0
8578,6.0
8579,6.333333333333333
8580,6.666666666666667
8581,7.0
8582,6.666666666666667
8583,5.666666666666667
8584,6.0
8585,5.333333333333333
8586,6.0
8587,6.0
8588,6.666666666666667
8589,6.0
8590,6.0
8591,6.0
8592,6.0
8593,6.0
8594,6.0
8595,6.0
8596,6.0
8597,6.0
8598,6.666666666666667
8599,6.0
8600,6.666666666666667
8601,6.333333333333333
8602,6.666666666666667
8603,6.666666666666667
8604,6.666666666666667
8605,6.666666666666667
8606,6.666666666666667
8607,6.0
8608,6.666666666666667
8609,7.333333333333333
8610,6.0
8611,6.0
8612,6.666666666666667
8613,6.666666666666667
8614,6.333333333333333
8615,6.666666666666667
8616,6.666666666666667
8617,6.666666666666667
8618,6.333333333333333
8619,6.0
8620,6.666666666666667
8621,6.666666666666667
8622,6.0
8623,6.666666666666667
8624,4.666666666666667
8625,5.333333333333333
8626,5.333333333333333
8627,5.0
8628,5.0
8629,4.666666666666667
8630,6.0
8631,5.333333333333333
8632,5.333333333333333
8633,5.0
8634,4.0
8635,2.6666666666666665
8636,4.0
8637,3.3333333333333335
8638,4.666666666666667
8639,3.6666666666666665
8640,5.333333333333333
8641,5.333333333333333
8642,4.666666666666667
8643,4.666666666666667
8644,5.0
8645,4.666666666666667
8646,5.0
8647,4.666666666666667
8648,5.333333333333333
8649,5.333333333333333
8650,5.333333333333333
8651,5.333333333333333
8652,5.333333333333333
8653,5.666666666666667
8654,6.0
8655,5.666666666666667
8656,5.333333333333333
8657,4.666666666666667
8658,5.333333333333333
8659,5.666666666666667
8660,4.0
8661,4.0
8662,5.333333333333333
8663,3.6666666666666665
8664,4.666666666666667
8665,4.0
8666,4.333333333333333
8667,3.6666666666666665
8668,3.6666666666666665
8669,5.666666666666667
8670,3.3333333333333335
8671,4.666666666666667
8672,3.3333333333333335
8673,3.6666666666666665
8674,6.333333333333333
8675,3.3333333333333335
8676,3.6666666666666665
8677,3.0
8678,4.0
8679,3.0
8680,3.3333333333333335
8681,5.0
8682,4.0
8683,4.0
8684,5.0
8685,6.0
8686,5.666666666666667
8687,5.333333333333333
8688,4.666666666666667
8689,4.666666666666667
8690,4.666666666666667
8691,5.0
8692,5.333333333333333
8693,5.333333333333333
8694,5.0
8695,5.666666666666667
8696,5.0
8697,5.0
8698,5.333333333333333
8699,5.666666666666667
8700,5.0
8701,5.0
8702,5.0
8703,5.333333333333333
8704,5.333333333333333
8705,5.666666666666667
8706,4.666666666666667
8707,5.333333333333333
8708,5.0
8709,5.0
8710,5.333333333333333
8711,4.666666666666667
8712,3.3333333333333335
8713,4.333333333333333
8714,3.3333333333333335
8715,2.6666666666666665
8716,5.666666666666667
8717,3.3333333333333335
8718,5.666666666666667
8719,4.0
8720,5.666666666666667
8721,3.0
8722,5.666666666666667
8723,4.333333333333333
8724,5.333333333333333
8725,3.0
8726,6.0
8727,3.3333333333333335
8728,5.333333333333333
8729,3.3333333333333335
8730,5.666666666666667
8731,3.6666666666666665
8732,3.6666666666666665
8733,4.666666666666667
8734,3.0
8735,2.6666666666666665
8736,4.333333333333333
8737,5.0
8738,4.333333333333333
8739,5.666666666666667
8740,4.666666666666667
8741,5.666666666666667
8742,4.666666666666667
8743,5.333333333333333
8744,4.666666666666667
8745,4.666666666666667
8746,5.333333333333333
8747,5.333333333333333
8748,4.666666666666667
8749,5.0
8750,4.666666666666667
8751,5.0
8752,5.0
8753,4.666666666666667
8754,5.333333333333333
8755,4.333333333333333
8756,3.0
8757,4.666666666666667
8758,3.6666666666666665
8759,4.666666666666667
8760,5.0
8761,5.0
8762,4.333333333333333
8763,3.3333333333333335
8764,3.6666666666666665
8765,4.666666666666667
8766,3.6666666666666665
8767,5.333333333333333
8768,3.3333333333333335
8769,5.666666666666667
8770,4.0
8771,4.0
8772,3.6666666666666665
8773,4.333333333333333
8774,3.3333333333333335
8775,4.333333333333333
8776,4.666666666666667
8777,5.666666666666667
8778,4.666666666666667
8779,4.666666666666667
8780,5.0
8781,4.666666666666667
8782,5.0
8783,5.0
8784,5.333333333333333
8785,5.0
8786,4.666666666666667
8787,4.333333333333333
8788,5.333333333333333
8789,4.666666666666667
8790,4.666666666666667
8791,5.0
8792,4.666666666666667
8793,4.666666666666667
8794,5.666666666666667
8795,4.666666666666667
8796,5.333333333333333
8797,5.0
8798,4.333333333333333
8799,5.333333333333333
8800,5.666666666666667
8801,4.666666666666667
8802,5.333333333333333
8803,4.666666666666667
8804,5.0
8805,5.0
8806,5.666666666666667
8807,5.0
8808,4.666666666666667
8809,4.666666666666667
8810,5.0
8811,4.666666666666667
8812,5.0
8813,5.666666666666667
8814,5.333333333333333
8815,5.666666666666667
8816,5.666666666666667
8817,5.0
8818,5.333333333333333
8819,5.666666666666667
8820,9.0
8821,5.666666666666667
8822,6.333333333333333
8823,8.0
8824,4.333333333333333
8825,5.333333333333333
8826,4.0
8827,4.666666666666667
8828,6.666666666666667
8829,5.0
8830,4.666666666666667
8831,6.0
8832,6.0
8833,5.666666666666667
8834,6.666666666666667
8835,5.333333333333333
8836,4.666666666666667
8837,5.333333333333333
8838,7.0
8839,9.0
8840,4.666666666666667
8841,5.333333333333333
8842,5.333333333333333
8843,5.333333333333333
8844,5.333333333333333
8845,6.0
8846,6.0
8847,4.666666666666667
8848,6.0
8849,4.333333333333333
8850,8.666666666666666
8851,5.333333333333333
8852,5.333333333333333
8853,6.0
8854,9.333333333333334
8855,5.0
8856,6.0
8857,5.333333333333333
8858,4.0
8859,4.666666666666667
8860,5.0
8861,5.333333333333333
8862,7.666666666666667
8863,9.0
8864,6.666666666666667
8865,6.0
8866,7.666666666666667
8867,5.0
8868,7.666666666666667
8869,6.0
8870,5.333333333333333
8871,4.666666666666667
8872,8.0
8873,4.666666666666667
8874,6.333333333333333
8875,5.333333333333333
8876,4.666666666666667
8877,4.666666666666667
8878,4.666666666666667
8879,9.666666666666666
8880,6.0
8881,8.666666666666666
8882,6.666666666666667
8883,5.333333333333333
8884,5.333333333333333
8885,5.333333333333333
8886,6.0
8887,6.333333333333333
8888,5.333333333333333
8889,5.666666666666667
8890,4.666666666666667
8891,6.666666666666667
8892,5.333333333333333
8893,5.666666666666667
8894,9.0
8895,7.666666666666667
8896,5.666666666666667
8897,6.333333333333333
8898,7.333333333333333
8899,6.666666666666667
8900,4.333333333333333
8901,5.333333333333333
8902,6.0
8903,5.0
8904,4.666666666666667
8905,5.333333333333333
8906,6.0
8907,5.666666666666667
8908,7.666666666666667
8909,5.333333333333333
8910,5.0
8911,5.0
8912,5.333333333333333
8913,6.333333333333333
8914,8.333333333333334
8915,10.333333333333334
8916,4.666666666666667
8917,4.0
8918,5.333333333333333
8919,5.0
8920,5.666666666666667
8921,6.0
8922,4.333333333333333
8923,4.333333333333333
8924,6.0
8925,5.666666666666667
8926,2.6666666666666665
8927,6.0
8928,5.0
8929,6.333333333333333
8930,4.0
8931,4.0
8932,6.0
8933,5.666666666666667
8934,1.6666666666666667
8935,6.333333333333333
8936,6.333333333333333
8937,5.0
8938,4.666666666666667
8939,5.666666666666667
8940,6.666666666666667
8941,4.333333333333333
8942,5.666666666666667
8943,10.333333333333334
8944,3.3333333333333335
8945,2.6666666666666665
8946,6.333333333333333
8947,11.0
8948,4.666666666666667
8949,12.0
8950,3.6666666666666665
8951,4.666666666666667
8952,6.333333333333333
8953,5.333333333333333
8954,4.666666666666667
8955,5.0
8956,13.333333333333334
8957,4.0
8958,5.333333333333333
8959,2.3333333333333335
8960,4.0
8961,7.0
8962,6.0
8963,6.0
8964,3.3333333333333335
8965,6.0
8966,7.666666666666667
8967,2.3333333333333335
8968,5.666666666666667
8969,8.333333333333334
8970,5.0
8971,6.666666666666667
8972,3.0
8973,7.0
8974,15.333333333333334
8975,4.333333333333333
8976,2.6666666666666665
8977,7.666666666666667
8978,6.666666666666667
8979,6.0
8980,6.0
