,ACF
8015,8.143395294215917
8016,6.729679236013994
8017,7.3738944002541915
8018,9.27953775512428
8019,8.57321319405922
8020,7.6960466378713965
8021,7.892055115502202
8022,7.0938403548380045
8023,8.494894055435584
8024,7.572875123161532
8025,6.510764346077084
8026,-1.0
8027,8.257316838251763
8028,6.95242267884295
8029,-1.0
8030,-1.0
8031,8.665910872840653
8032,8.432521824761704
8033,6.285917248382712
8034,8.25259926240735
8035,8.430191094143158
8036,-1.0
8037,1.435338806476822
8038,1.4350818792096207
8039,-1.0
8040,1.4365169776014186
8041,-1.0
8042,1.434949981125518
8043,6.642232623579279
8044,-1.0
8045,5.686384697645949
8046,1.436676512645076
8047,1.4366428813978471
8048,1.4364937699129947
8049,-1.0
8050,6.182541483610527
8051,8.066366034272184
8052,1.4363641593752254
8053,-1.0
8054,-1.0
8055,1.4365660864363317
8056,1.435599305390671
8057,1.4352928808506331
8058,-1.0
8059,1.4367744372536817
8060,-1.0
8061,-1.0
8062,1.4365237491095442
8063,-1.0
8064,1.4365994206229509
8065,-1.0
8066,-1.0
8067,7.1464735241600135
8068,1.4365273630400157
8069,3.9239700000855926
8070,-1.0
8071,-1.0
8072,1.4356314328859865
8073,-1.0
8074,-1.0
8075,-1.0
8076,1.435580816062047
8077,-1.0
8078,-1.0
8079,-1.0
8080,5.232377701276528
8081,-1.0
8082,5.140106137590948
8083,6.714449240092338
8084,7.151128440274177
8085,-1.0
8086,-1.0
8087,-1.0
8088,6.721183626122891
8089,-1.0
8090,-1.0
8091,-1.0
8092,-1.0
8093,-1.0
8094,-1.0
8095,-1.0
8096,-1.0
8097,6.9416510145309855
8098,3.9129072906122713
8099,-1.0
8100,1.4354325940320156
8101,-1.0
8102,8.96597750379696
8103,-1.0
8104,-1.0
8105,6.493002524263032
8106,4.524117191426686
8107,-1.0
8108,-1.0
8109,-1.0
8110,7.3557207084465395
8111,-1.0
8112,-1.0
8113,-1.0
8114,-1.0
8115,3.9228143906368294
8116,1.4361898266608797
8117,1.4347437556262508
8118,7.48663755022905
8119,1.4358338420786072
8120,-1.0
8121,-1.0
8122,7.6803060568561135
8123,-1.0
8124,-1.0
8125,6.717310199790356
8126,-1.0
8127,-1.0
8128,-1.0
8129,-1.0
8130,7.149427978526136
8131,-1.0
8132,-1.0
8133,-1.0
8134,-1.0
8135,-1.0
8136,-1.0
8137,7.7460232628563945
8138,-1.0
8139,-1.0
8140,-1.0
8141,-1.0
8142,-1.0
8143,-1.0
8144,-1.0
8145,-1.0
8146,7.154126973142436
8147,-1.0
8148,6.941062536392798
8149,3.4637876560267804
8150,8.324759213828806
8151,-1.0
8152,-1.0
8153,7.0865785001830215
8154,-1.0
8155,-1.0
8156,-1.0
8157,-1.0
8158,-1.0
8159,-1.0
8160,-1.0
8161,7.28314569593745
8162,-1.0
8163,-1.0
8164,-1.0
8165,-1.0
8166,-1.0
8167,-1.0
8168,-1.0
8169,-1.0
8170,-1.0
8171,-1.0
8172,-1.0
8173,-1.0
8174,-1.0
8175,-1.0
8176,-1.0
8177,-1.0
8178,7.555423418744813
8179,6.014742234188243
8180,-1.0
8181,7.489374032962557
8182,-1.0
8183,-1.0
8184,7.747757466516774
8185,4.633911578364657
8186,8.242780147642124
8187,7.750349334246646
8188,-1.0
8189,3.0018088220557426
8190,7.687162866832198
8191,-1.0
8192,2.8689257367369834
8193,7.354616614212433
8194,-1.0
8195,-1.0
8196,-1.0
8197,-1.0
8198,3.3066037868344127
8199,1.4364624881260766
8200,-1.0
8201,-1.0
8202,-1.0
8203,-1.0
8204,7.500810858963662
8205,-1.0
8206,7.557801961156331
8207,1.436142947420878
8208,-1.0
8209,-1.0
8210,7.484180644870288
8211,-1.0
8212,-1.0
8213,-1.0
8214,-1.0
8215,-1.0
8216,-1.0
8217,7.684854981702457
8218,-1.0
8219,-1.0
8220,7.5559819492860445
8221,7.748075361776679
8222,-1.0
8223,8.116520512239916
8224,-1.0
8225,-1.0
8226,-1.0
8227,7.8691100151291815
8228,-1.0
8229,-1.0
8230,-1.0
8231,-1.0
8232,7.649059137479451
8233,1.4363924374401873
8234,-1.0
8235,6.8829740619077455
8236,6.628523813222544
8237,6.935610893020067
8238,-1.0
8239,5.508505530017562
8240,6.627412866922263
8241,8.31227750598707
8242,6.889636642077257
8243,6.51502732324961
8244,-1.0
8245,4.827383534119461
8246,6.437177457586422
8247,5.685798156491782
8248,-1.0
8249,-1.0
8250,7.0918847432620105
8251,7.848553453157912
8252,7.5495813065239865
8253,7.663205841072852
8254,6.502957117654028
8255,6.740367332508842
8256,-1.0
8257,-1.0
8258,9.083139021313668
8259,9.75680020869956
8260,6.706547465130963
8261,7.339571011776339
8262,10.623362185020714
8263,3.9040750605099657
8264,7.474984545724247
8265,-1.0
8266,7.814821213581685
8267,7.347180229831261
8268,7.324922023086869
8269,6.195830210663199
8270,6.435339151208684
8271,-1.0
8272,6.667673314660462
8273,6.2787511555555255
8274,-1.0
8275,7.169755069684685
8276,-1.0
8277,5.69889598046489
8278,6.515052453728426
8279,6.413861933012425
8280,6.737468544232398
8281,5.773172657321485
8282,6.506882988699426
8283,-1.0
8284,6.254311789347127
8285,6.2832347226907865
8286,6.43492691061586
8287,1.4353638344667248
8288,7.57386483875891
8289,6.414557960300091
8290,7.679187358031031
8291,5.774241503128477
8292,5.94227540324297
8293,6.185752228058412
8294,-1.0
8295,5.942026046205445
8296,5.479475831706442
8297,6.934514495170556
8298,6.2773830961305555
8299,7.357624753086137
8300,6.85991747716028
8301,6.84697773232875
8302,6.432009157083725
8303,6.47565685844569
8304,4.936618731986166
8305,-1.0
8306,-1.0
8307,4.284847040068417
8308,-1.0
8309,6.435500524259932
8310,6.631790691825571
8311,6.640777003229028
8312,5.666877813167378
8313,6.922894081172593
8314,7.272998236234
8315,-1.0
8316,-1.0
8317,6.886980505530744
8318,6.664767685713316
8319,6.72010532615001
8320,6.704166425333102
8321,5.741634580216834
8322,6.409540364616245
8323,6.851314900041738
8324,5.755832635509255
8325,-1.0
8326,7.736955980046943
8327,6.7147502270602555
8328,6.725730536338523
8329,4.919126660605628
8330,6.853122079503376
8331,6.647581573186935
8332,5.755760779936771
8333,5.75395762433749
8334,-1.0
8335,7.275238388716086
8336,6.656710430803727
8337,6.70615716256174
8338,6.92414832399612
8339,6.851120785479736
8340,6.716867030853968
8341,5.493716163665976
8342,6.178807787671352
8343,6.722643957983233
8344,-1.0
8345,7.141467945540518
8346,6.653115615935376
8347,6.480805790096456
8348,6.735101989864477
8349,7.1384702441875
8350,6.404273734797396
8351,6.924970980081856
8352,6.639448037584593
8353,7.073887750681377
8354,6.7107967740723415
8355,5.746067864119675
8356,5.69085046604217
8357,6.490303132414175
8358,1.4359606764731407
8359,5.924937424974279
8360,-1.0
8361,5.751025258249831
8362,6.850662268325149
8363,5.947453670875859
8364,8.588170716095965
8365,5.937001483396428
8366,7.142683651642845
8367,6.724427683273098
8368,6.481611428641193
8369,-1.0
8370,6.709075815654328
8371,6.015979342206652
8372,-1.0
8373,-1.0
8374,-1.0
8375,1.429564109613363
8376,6.198246991110417
8377,6.948940808472645
8378,6.2522822859788985
8379,1.8058123855195893
8380,6.275150500623166
8381,6.638893174795557
8382,-1.0
8383,6.932961869977577
8384,7.503313751967014
8385,-1.0
8386,7.3055322976197345
8387,5.516611695220076
8388,-1.0
8389,-1.0
8390,-1.0
8391,6.867646691460301
8392,10.244442798543917
8393,-1.0
8394,5.770698067979245
8395,5.943360514771964
8396,6.636538180291907
8397,6.848162556064662
8398,6.6418497601743445
8399,7.726313558447342
8400,7.496710323757355
8401,6.70272684219384
8402,-1.0
8403,7.056142106327761
8404,6.859077964801259
8405,6.71847596743118
8406,6.433837539540032
8407,6.433329363723553
8408,7.574257290933667
8409,6.859916883640286
8410,6.734469903619258
8411,7.068894116043225
8412,6.884690979436213
8413,7.690623526966236
8414,6.030052340371749
8415,7.073329679024874
8416,-1.0
8417,6.871189124711198
8418,5.388901296689828
8419,7.16377628332336
8420,6.193012991055884
8421,6.484493769121894
8422,6.506215716271282
8423,-1.0
8424,7.096484946408968
8425,6.8810696858000755
8426,6.866893185497942
8427,1.4359715304105294
8428,6.933039469349404
8429,-1.0
8430,7.127217234603336
8431,-1.0
8432,6.717578293042405
8433,6.847461532992221
8434,6.841098743742664
8435,6.84200218611526
8436,6.8415846395205175
8437,6.840988009201381
8438,6.84136468406587
8439,6.473373919802207
8440,6.859545381697079
8441,6.840429959203256
8442,6.416628609769416
8443,6.418956839822934
8444,2.3099232554616
8445,-1.0
8446,7.2616853081958785
8447,-1.0
8448,7.259868214989532
8449,7.117819239448722
8450,7.254005882640583
8451,7.143888410782507
8452,3.310408055303785
8453,7.277802606794976
8454,7.144629269063302
8455,7.276095437362709
8456,4.829253158844778
8457,7.067024215382437
8458,-1.0
8459,5.940757605285549
8460,-1.0
8461,-1.0
8462,6.938015894163055
8463,-1.0
8464,6.027063684746395
8465,-1.0
8466,-1.0
8467,6.26013987167845
8468,5.515366806809604
8469,6.423791130924076
8470,6.488749378543052
8471,6.024892096559408
8472,5.235084932281982
8473,-1.0
8474,5.690166662501048
8475,6.415238787059077
8476,6.164904546716109
8477,4.844407218021279
8478,6.41928847930276
8479,4.841078671597788
8480,-1.0
8481,6.499500635299361
8482,6.496669077370644
8483,-1.0
8484,6.402448343946358
8485,6.419143359397981
8486,6.494307984043069
8487,6.401705615122592
8488,6.423068614721116
8489,-1.0
8490,6.6362506485917505
8491,-1.0
8492,7.057300073104446
8493,6.422953028165673
8494,-1.0
8495,4.831123133596401
8496,6.423065273296105
8497,6.493431500588475
8498,6.703486808596561
8499,6.718709690125964
8500,4.843752222810537
8501,6.4772834040064495
8502,5.120527082761123
8503,6.497358788754513
8504,4.296480455472795
8505,-1.0
8506,5.923448355949723
8507,6.84497482200203
8508,7.257541152545495
8509,6.846640237644967
8510,4.936456261261329
8511,6.706033016408838
8512,6.477940642877087
8513,4.172604177203039
8514,6.8563465702534945
8515,6.401550374899853
8516,6.4754772332785295
8517,6.700464137902256
8518,6.704655949102103
8519,6.476320557404391
8520,6.703520676299336
8521,7.122764327007422
8522,5.422918771298844
8523,4.842390896402057
8524,-1.0
8525,6.492443661721403
8526,6.248823359299689
8527,-1.0
8528,-1.0
8529,7.124198123131503
8530,6.021144521122495
8531,6.699897047120988
8532,-1.0
8533,6.493551467470072
8534,6.701370888865492
8535,6.626899483455102
8536,6.84511966318584
8537,6.867060565529298
8538,6.842243170761259
8539,6.861737421765498
8540,2.3200000484388807
8541,6.418256353374962
8542,-1.0
8543,-1.0
8544,-1.0
8545,6.485690537642678
8546,6.854272860494853
8547,6.416782068185498
8548,7.651657773417649
8549,7.254296868547169
8550,7.053884127472149
8551,7.138004181145277
8552,6.42136751200661
8553,7.140998367620237
8554,6.700453185095046
8555,-1.0
8556,7.252461806454421
8557,7.0613794113385016
8558,-1.0
8559,6.701630984999264
8560,6.402237867668669
8561,6.845838111373291
8562,6.845812553506512
8563,6.479105201987958
8564,6.406147537347901
8565,-1.0
8566,6.846074815790233
8567,6.844829444407314
8568,7.059196522175408
8569,6.702180640414673
8570,6.845483572669969
8571,6.701112483611696
8572,6.916681921224002
8573,6.84468495180732
8574,6.844433364062527
8575,6.401994217852873
8576,6.843362176598795
8577,6.913949214504139
8578,6.9162146409174
8579,7.124959779872472
8580,7.326482122641393
8581,7.075273398577773
8582,-1.0
8583,1.434789227918206
8584,-1.0
8585,-1.0
8586,6.490577116959567
8587,6.722006873605345
8588,6.720874371383718
8589,-1.0
8590,-1.0
8591,-1.0
8592,5.42138759752205
8593,-1.0
8594,4.843048852416096
8595,6.86615422939679
8596,6.646283502644647
8597,6.016398451410798
8598,7.1266572779501045
8599,5.420202809617166
8600,7.1500642793272755
8601,-1.0
8602,-1.0
8603,6.841895055750405
8604,6.912560886919642
8605,7.5230096945720195
8606,7.350752068807314
8607,-1.0
8608,7.474966102008957
8609,7.456511333055124
8610,6.843809380738775
8611,6.916300922010797
8612,7.478922041718912
8613,5.125336233786512
8614,6.626288720995222
8615,7.1244605872271265
8616,7.261232828889232
8617,7.851631326505608
8618,-1.0
8619,-1.0
8620,6.872264621697891
8621,-1.0
8622,-1.0
8623,4.841208202989037
8624,4.8320737634539475
8625,5.752182596807312
8626,6.470947193666703
8627,6.393671725656412
8628,6.913688639010872
8629,6.239859971634569
8630,6.160202572265803
8631,6.395973063314685
8632,6.6966183192267215
8633,6.160628156991097
8634,5.218921933915349
8635,5.4165485176182475
8636,4.181742829292671
8637,4.9302736863658305
8638,5.664682082512784
8639,4.934183872896029
8640,6.421530364049845
8641,5.667113037487177
8642,6.159252075010062
8643,6.000202591549423
8644,6.000444733682335
8645,-1.0
8646,-1.0
8647,6.240435985951681
8648,6.8411171080540605
8649,5.666859379913143
8650,5.918188793652171
8651,6.696441098249164
8652,6.696414081930946
8653,6.622661535742311
8654,6.8428519133144565
8655,6.162255811517697
8656,6.473210291033656
8657,6.159665778491366
8658,6.697236894513572
8659,6.3968604578829344
8660,4.939747973647501
8661,4.934673728627194
8662,6.162822094946152
8663,4.929524980973301
8664,5.755892581431262
8665,4.832675509921775
8666,5.487606071342885
8667,4.927777554223596
8668,4.833077788538167
8669,5.9302421944035935
8670,2.3161098071616806
8671,5.4994113745352875
8672,4.935988323588689
8673,2.507435785258247
8674,6.011842054432711
8675,4.166776374579345
8676,3.4661392726501505
8677,5.667755798266066
8678,4.938036825404524
8679,2.9865724012876353
8680,4.286274685448274
8681,5.494452755074669
8682,4.9403001611584605
8683,4.625409257475481
8684,6.250598101458498
8685,6.8434562179255565
8686,6.473266776275275
8687,6.474423125301982
8688,5.922212503541055
8689,6.003737210662558
8690,6.004088897175721
8691,6.473783225413533
8692,6.624287853729271
8693,6.239919497530023
8694,6.241725530341354
8695,5.668176431366101
8696,6.470787158457847
8697,1.4366148157867527
8698,6.914114500649194
8699,6.473575487515793
8700,6.162126088953066
8701,6.0025354082986455
8702,6.3957005086539285
8703,6.622037001379532
8704,7.055489437622892
8705,5.127223921788285
8706,6.161368540008994
8707,6.6964261384601285
8708,7.057739665239811
8709,6.393781182253522
8710,6.697067713565792
8711,5.50813235399141
8712,4.9323743391216395
8713,5.667374080280837
8714,4.831513933053403
8715,3.3157591432449713
8716,5.5031122293592665
8717,3.3036848805229746
8718,6.013654757219136
8719,3.4710104361996392
8720,6.01664060038751
8721,4.172569949102307
8722,6.1746799571878785
8723,1.4311508096485095
8724,5.678653140946901
8725,3.3020063825382766
8726,6.173082310394375
8727,4.289279985857862
8728,6.171927024148032
8729,1.4339935103268349
8730,5.761071703025911
8731,5.134235759954884
8732,4.1663806707510345
8733,4.834649136037209
8734,5.407528942248055
8735,4.16871863711241
8736,5.494319882373838
8737,4.930802556528645
8738,6.623173805831095
8739,6.624259714659772
8740,6.243993619227432
8741,6.625942859556503
8742,6.243092168364767
8743,5.923056457152328
8744,5.493616763613056
8745,6.395846073230849
8746,6.242037541788945
8747,6.621631147734279
8748,6.160384540096838
8749,6.47227290443881
8750,6.240708399862922
8751,7.056734697403435
8752,6.240369413253052
8753,6.1603519324921105
8754,6.622804477565076
8755,5.4936959633443445
8756,4.624414780059833
8757,5.664364777992592
8758,5.1223334143706305
8759,6.393334024067038
8760,6.158458520038799
8761,6.237619272907237
8762,4.9286080078591565
8763,4.832168324984653
8764,4.180810970849122
8765,5.755414317936499
8766,4.294480181576847
8767,5.933490249714431
8768,4.291364929173633
8769,5.768489879148096
8770,5.4116602425312665
8771,5.134847602347851
8772,4.830651006719196
8773,4.838465376302527
8774,5.408897301241095
8775,4.838732748515164
8776,5.67628609392998
8777,6.623228192311932
8778,6.240462910897805
8779,5.999999616780918
8780,5.9206992821852324
8781,6.163382410061301
8782,6.16303630096886
8783,6.396441145439125
8784,6.4732919217615015
8785,6.397540971410491
8786,6.160160627798139
8787,6.6238420252888
8788,6.394329897525077
8789,6.15945817579713
8790,4.831592318417806
8791,6.471716483346774
8792,6.159955361543919
8793,6.239836048783271
8794,6.621916537146722
8795,6.394458603962793
8796,6.622517689931055
8797,6.393610048747018
8798,6.39689205644601
8799,6.392655758393533
8800,6.6214258806903
8801,5.663213125517537
8802,5.75285937725626
8803,5.490250692391247
8804,6.916683104063852
8805,6.392726385333326
8806,6.162324111089135
8807,5.915188178056045
8808,6.237460455818189
8809,6.696641860076393
8810,5.123131153424848
8811,4.9295780648303
8812,6.239446361010311
8813,6.240003146188466
8814,6.621479317998798
8815,6.695893896806094
8816,6.915647184002368
8817,5.751449893021389
8818,6.393540177145296
8819,6.697698543337405
8820,6.48581997447216
8821,6.486497193361103
8822,7.0884402149688315
8823,7.296690836052152
8824,4.9352036051407895
8825,6.018343869191507
8826,-1.0
8827,5.231362027295609
8828,5.411182069189649
8829,4.835531924122032
8830,5.92996115865871
8831,6.713549645699625
8832,6.259126672091517
8833,4.631611871048472
8834,-1.0
8835,-1.0
8836,5.416877637523781
8837,7.157359142747203
8838,7.084491162569641
8839,6.936243228499161
8840,-1.0
8841,4.523468914677879
8842,6.178592706444546
8843,1.807492620600455
8844,-1.0
8845,7.562735165136145
8846,6.17750137767924
8847,6.413764563478693
8848,6.641432611798609
8849,1.436148067603991
8850,6.641188781196266
8851,6.713782368935363
8852,3.9142351391218835
8853,7.1591793455882735
8854,8.064456924820316
8855,6.486981334598909
8856,7.159235933210154
8857,7.300134354584795
8858,5.935048141546786
8859,5.131633279249346
8860,4.8398981126988705
8861,6.411528361223838
8862,7.871995741784883
8863,7.9349665156255185
8864,5.760093076136548
8865,3.0023867933642676
8866,7.363031588582076
8867,6.865335082233373
8868,6.639597859131915
8869,6.8686218326676665
8870,6.1802638048155565
8871,-1.0
8872,6.63840893749578
8873,5.502201795718857
8874,7.1551256413870385
8875,3.919104541193434
8876,6.014946695855218
8877,5.9350144943727505
8878,5.764025333539647
8879,8.122688976886252
8880,7.495300837890583
8881,8.064943577347075
8882,7.941375543585864
8883,6.411874002649107
8884,6.488847036805139
8885,-1.0
8886,7.160676304412594
8887,7.159142531408103
8888,1.4362471950984517
8889,6.019188072295399
8890,5.9371936008393895
8891,7.087300307827111
8892,5.410788491517842
8893,2.9982811931862896
8894,8.093069193928095
8895,7.5589508614698575
8896,6.012810626644329
8897,6.72176989131879
8898,6.48795019260544
8899,6.720551782313443
8900,-1.0
8901,6.7176678821059665
8902,5.49864644375136
8903,6.487367262795842
8904,-1.0
8905,5.502504023872776
8906,7.1580422767579615
8907,3.3076750119225107
8908,6.937423838894834
8909,4.294079493993178
8910,6.48773356561447
8911,6.490294577044615
8912,7.3608575849363
8913,6.016378230013384
8914,7.087182101074589
8915,8.982500638746597
8916,5.22627830615073
8917,3.7864794629537397
8918,6.012904528968934
8919,5.502907009484457
8920,7.936368431271074
8921,7.748040392703072
8922,5.504192295211034
8923,5.406502855223941
8924,5.49970741432095
8925,1.807279990521054
8926,3.3093742639021135
8927,6.937349973454444
8928,1.4356832325336881
8929,6.713105441718645
8930,5.225172622019914
8931,4.836391980017891
8932,6.7109206797363905
8933,-1.0
8934,2.4909324732535234
8935,4.933409268600554
8936,6.935810383066957
8937,-1.0
8938,5.76168593032651
8939,6.253278041364647
8940,7.292657283148834
8941,6.410509668074379
8942,6.407149531482718
8943,8.76139099595967
8944,-1.0
8945,2.9898012294340868
8946,2.5217392550254747
8947,8.813245007903745
8948,5.41308797551418
8949,10.163978813111846
8950,3.917679076595156
8951,4.834373605527195
8952,6.937624019230627
8953,6.636883296579638
8954,5.2365661161929244
8955,-1.0
8956,9.251188839047735
8957,-1.0
8958,5.761841054981864
8959,4.5258371218987525
8960,3.9198803641392623
8961,-1.0
8962,6.408659785769687
8963,7.871278723871709
8964,4.176946767362292
8965,6.406184714590459
8966,7.293630789109082
8967,3.9252915832895594
8968,6.170649822935251
8969,8.063754185145207
8970,-1.0
8971,6.934800733814426
8972,2.981371131206145
8973,2.846983574470326
8974,11.526051256297471
8975,4.8352335466655445
8976,4.941286430218401
8977,7.56362550618357
8978,7.150080344306484
8979,6.713121303173503
8980,-1.0
8981,10.353535146767252
8982,3.3078478485387044
8983,3.9233425988640365
8984,4.936478193669759
8985,6.249981716835104
8986,5.227109413246243
8987,6.172870653453779
8988,6.712698326477766
8989,8.23824048374661
8990,5.764358388635357
8991,7.086819447290881
8992,-1.0
8993,5.758931299971243
8994,8.296790060363126
8995,2.3244141844063613
8996,4.835161841090857
8997,6.014522485153216
8998,6.638541771414191
8999,6.865882839509314
9000,-1.0
9001,3.914284071973799
9002,7.1571413567938205
9003,-1.0
9004,7.149151005646794
9005,3.923448184385067
9006,-1.0
9007,7.15345699164489
9008,7.874058199969664
9009,4.836005128889881
9010,7.940520661638413
9011,5.504594189358418
9012,4.835530515115086
9013,2.992861263378289
9014,7.555734288610614
9015,7.74853115517822
9016,8.301967312263423
9017,5.931566131380321
9018,5.502549955563986
9019,7.364990941382403
9020,7.557509283022617
9021,-1.0
9022,7.933078798651126
9023,8.480426538700385
9024,8.30041319798815
9025,-1.0
9026,1.4371547214313856
9027,8.418745582062916
9028,7.681476890859528
9029,7.692458903559053
9030,7.498077850057506
9031,4.523570917744351
9032,7.3625904411138485
9033,7.4959936275465
9034,7.563939306827975
9035,2.8757565092208233
9036,4.173880332349801
9037,5.416237697805276
9038,6.49620166084007
9039,7.3627221733575405
9040,6.417024984321139
9041,5.67919361521564
9042,5.507324148315541
9043,2.3317380642003807
9044,7.296264015326376
9045,3.021454388832639
9046,7.357496248157855
9047,5.138345981709686
9048,5.233323161874764
9049,-1.0
9050,7.085328248103514
9051,-1.0
9052,3.7740717108673465
9053,7.695442676350371
9054,8.763624444567606
9055,-1.0
9056,7.558078641593629
9057,-1.0
9058,8.766836209232313
9059,8.424852021210974
9060,8.130668993097267
9061,6.72218631554295
9062,7.690222411335182
9063,3.0004377801371773
9064,-1.0
9065,7.68309765713368
9066,-1.0
9067,7.492033668467718
9068,8.762686658925736
9069,7.948033521235046
9070,7.55911548995075
9071,8.127147795440024
9072,7.877758529170611
9073,-1.0
9074,6.643825291777818
9075,-1.0
9076,6.938743402712157
9077,7.292132212707492
9078,7.7501458978888875
9079,-1.0
9080,-1.0
9081,6.261541361435061
9082,-1.0
9083,7.1537241397577755
9084,7.294760012815439
9085,8.292059201911686
9086,3.3097266788886524
9087,7.080663708191417
9088,5.230139257310599
9089,5.230633443848948
9090,3.9145361842514186
9091,8.417936564836516
9092,7.155610812779198
9093,4.939889455298173
9094,6.717929266732298
9095,6.9464652037939505
9096,7.293934645454524
9097,7.688586898826023
9098,8.118387212612788
9099,7.682984642889652
9100,-1.0
9101,5.6788290964751615
9102,-1.0
9103,3.011058347523196
9104,6.944609752371337
9105,6.412314229994488
9106,3.02329085563205
9107,4.84245639937123
9108,7.367968344560318
9109,7.688617873135684
9110,7.757570573861823
9111,7.881796441482728
9112,3.0276060514605794
9113,7.1517362678597625
9114,7.153676427415067
9115,7.545641716354266
9116,-1.0
9117,8.988793522545567
9118,7.36092073223767
9119,-1.0
9120,7.355224203271913
9121,8.415980675956783
9122,2.8935428962172516
9123,8.651510125828608
9124,8.651578371070162
9125,7.0871839250357125
9126,8.650524965903594
9127,6.413015711429818
9128,5.762489321120451
9129,7.083347796089231
9130,8.243879508918905
9131,7.0799034882858125
9132,7.2881580552969245
9133,6.945352394972368
9134,6.641647191661106
9135,6.496017013370385
9136,7.159069577458036
9137,6.494852842846269
9138,6.416661702454885
9139,-1.0
9140,6.418262576041973
9141,6.494266726308413
9142,6.721481148815026
9143,8.240164401280726
9144,7.364254482194491
9145,8.128025390778237
9146,-1.0
9147,-1.0
9148,7.354604840391971
9149,6.6493414391117645
9150,5.225252706378848
9151,-1.0
9152,-1.0
9153,8.765772186014031
9154,1.4368281089976889
9155,-1.0
9156,-1.0
9157,7.2946631560783635
9158,-1.0
9159,6.870264276330539
9160,8.116284045777144
9161,6.716613575497337
9162,7.558135291032724
9163,-1.0
9164,6.9497431424931175
9165,4.526336481777316
9166,6.017207450121316
9167,7.157067242571835
9168,7.089808426105073
9169,-1.0
9170,4.942223701311537
9171,6.641280392820016
9172,-1.0
9173,3.77482964161808
9174,7.301467924219783
9175,6.17544656042274
9176,3.464694985288745
9177,7.563174401695072
9178,-1.0
9179,-1.0
9180,-1.0
9181,-1.0
9182,4.631974734600755
9183,-1.0
9184,8.993647592840047
9185,-1.0
9186,-1.0
9187,-1.0
9188,-1.0
9189,5.13808148413365
9190,6.4981207966277905
9191,-1.0
9192,-1.0
9193,-1.0
9194,-1.0
9195,6.259874878702744
9196,-1.0
9197,8.940539268930952
9198,3.9068682063436855
9199,6.9411207078106685
9200,6.8667867888601695
9201,7.687864460429903
9202,2.333246218585891
9203,-1.0
9204,6.489801769964897
9205,7.555723802029917
9206,8.416046645535335
9207,5.137825808136746
9208,8.125351112622097
9209,2.3321029031181704
9210,8.77538025404664
9211,4.526730698308026
9212,1.436640312011889
9213,7.920204043944523
9214,7.138301016774834
9215,7.858406123250727
9216,-1.0
9217,-1.0
9218,3.795594269776428
9219,-1.0
9220,-1.0
9221,5.415732292039863
9222,2.825586133349793
9223,-1.0
9224,-1.0
9225,-1.0
9226,4.530780515990151
9227,5.7674682937334945
9228,7.067546343075354
9229,7.067811654415102
9230,-1.0
9231,-1.0
9232,-1.0
9233,-1.0
9234,7.476816832879014
9235,6.856216333337278
9236,-1.0
9237,6.639246603088321
9238,1.4367635224059527
9239,1.4363236501911645
9240,7.538430462131315
9241,7.539356534484508
9242,-1.0
9243,-1.0
9244,7.92028503195862
9245,-1.0
9246,7.139486337324918
9247,4.306020051850553
9248,1.4368449484787167
9249,-1.0
9250,1.4366656779970668
9251,-1.0
9252,6.017686830023458
9253,-1.0
9254,7.070073455390422
9255,7.473096006206855
9256,7.275988584144225
9257,6.256782382518095
9258,-1.0
9259,5.50811096554761
9260,-1.0
9261,6.857405919880249
9262,6.711445732086141
9263,2.826564185998369
9264,-1.0
9265,5.504778791205672
9266,-1.0
9267,-1.0
9268,-1.0
9269,7.857630566420806
9270,-1.0
9271,7.7308027892078375
9272,7.473153165732597
9273,-1.0
9274,-1.0
9275,-1.0
9276,7.5388660948793325
9277,7.137874488965931
9278,-1.0
9279,3.7964016218817864
9280,-1.0
9281,7.138474711120992
9282,-1.0
9283,-1.0
9284,-1.0
9285,-1.0
9286,-1.0
9287,7.137919652441751
9288,7.667671960898422
9289,-1.0
9290,-1.0
9291,-1.0
9292,-1.0
9293,-1.0
9294,6.711462527858443
9295,6.859282221618929
9296,1.4370182858344287
9297,7.669194569482262
9298,-1.0
9299,7.668759189684572
9300,-1.0
9301,-1.0
9302,7.73395309764857
9303,-1.0
9304,8.114642721159315
9305,8.764399775214535
9306,7.748237480460655
9307,-1.0
9308,-1.0
9309,-1.0
9310,2.828861722401454
9311,-1.0
9312,-1.0
9313,6.71386907213172
9314,1.4368522606616632
9315,-1.0
9316,5.418164814075772
9317,-1.0
9318,7.735775325871523
9319,7.275223260418872
9320,7.274469553564785
9321,1.436912362510992
9322,-1.0
9323,6.641128968506611
9324,7.069023718967466
9325,-1.0
9326,7.538223662540368
9327,6.710689055720247
9328,6.177957333093252
9329,6.713332932854284
9330,6.489031640500765
9331,1.4361757213309585
9332,6.928981117435047
9333,1.4367382416885064
9334,2.9654354992204013
9335,6.179915304703481
9336,-1.0
9337,-1.0
9338,1.4365766205426909
9339,2.3216640304541447
9340,-1.0
9341,6.412964803670084
9342,-1.0
9343,-1.0
9344,-1.0
9345,1.4368694759661889
9346,4.637942991875308
9347,7.856202660521012
9348,7.272855054919626
9349,5.934625558709017
9350,7.138240672436759
9351,2.9744505043589835
9352,4.842096549090776
9353,-1.0
9354,7.474473886002281
9355,1.4360074497383983
9356,6.7128790052536145
9357,7.275235325797348
9358,5.136749664909421
9359,7.066210882879972
